formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
24/04/2025,1.1677617934408361e+07,3445,494,74341,106004.06014902587
23/04/2025,1.2700779587334251e+07,3689,572,81824,116348.3776725605
22/04/2025,1.1144138972870499e+07,3550,451,81324,102035.00263276776
21/04/2025,1.116199054295082e+07,3776,599,82962,101775.02754734909
20/04/2025,7.644767090029301e+06,4003,1114,60476,67447.89898680644
19/04/2025,8.3711064927055985e+06,3518,697,61967,75743.23598962779
18/04/2025,9.29772190856533e+06,3996,917,74115,84048.58880592443
17/04/2025,1.2438931835902354e+07,4444,1107,92922,111996.8645879215
16/04/2025,1.4301340153314872e+07,4205,857,102230,129917.77772257316
15/04/2025,1.4327657922375886e+07,5299,1654,103162,129188.69022156231
14/04/2025,1.3196684646362515e+07,4650,1317,97058,119161.34541175886
13/04/2025,9.796285623574082e+06,4627,1410,77058,87480.05744551145
12/04/2025,1.0893259698748568e+07,3390,523,86096,99882.78466143232
11/04/2025,9.368671036176546e+06,3223,373,81458,85821.14686078613
10/04/2025,9.762903336002303e+06,4059,1002,89308,88411.95377193952
09/04/2025,1.2246947254366329e+07,5032,1542,102001,110973.39800058941
08/04/2025,9.582831677095566e+06,4403,1367,90733,86355.25572291364
07/04/2025,7.310165275711172e+06,3245,525,69796,66657.73697237014
06/04/2025,5.591458709302705e+06,2657,317,55033,51546.23277942114
05/04/2025,6.583468714888191e+06,2733,304,63553,61121.53190196969
04/04/2025,7.053714668290667e+06,2788,269,64839,65105.834010618775
03/04/2025,6.727629068865573e+06,2779,254,66217,62271.31074342681
02/04/2025,9.492153458974075e+06,3246,396,77782,87639.50009994156
01/04/2025,1.1467595376963038e+07,3360,385,92268,105930.1218981588
31/03/2025,1.0140435548931524e+07,3264,368,79773,94065.11006347946
30/03/2025,7.034498173938677e+06,2720,223,64550,65212.84848417981
29/03/2025,8.74981688199114e+06,2940,330,71134,80989.78770056789
28/03/2025,1.1175273744418118e+07,3334,412,87614,103837.33760927196
27/03/2025,9.526140298738418e+06,3223,362,72786,87358.30003515827
26/03/2025,1.1523760887993807e+07,3547,521,79629,105166.35021642917
25/03/2025,1.1519456646273935e+07,3574,489,81901,104918.36335111751
24/03/2025,1.1718799271903403e+07,3502,497,85415,107616.15410404086
23/03/2025,4.985130111075344e+06,2481,230,44851,45848.670810106916
22/03/2025,3.0572095657782704e+06,1971,208,30369,28027.4272623158
21/03/2025,2.741697932805e+06,2140,174,29221,24985.60607390223
20/03/2025,6.128946790019548e+06,2941,265,51099,55078.856762119576
19/03/2025,6.783574290005569e+06,2948,314,60262,60818.16242069204
18/03/2025,5.839156830645142e+06,3008,291,53082,52261.93943964524
17/03/2025,7.635532992499564e+06,3232,398,69678,66642.134558445
16/03/2025,5.567933291273223e+06,2753,291,55528,49677.07601615605
15/03/2025,7.517165316499958e+06,2992,307,61701,68058.40088431744
14/03/2025,6.333299433133502e+06,2895,337,61816,57075.699728031286
13/03/2025,7.777152557978365e+06,3182,344,74947,69364.89741577908
12/03/2025,7.948027763093949e+06,3270,332,78234,71534.20985206708
11/03/2025,6.890716619867516e+06,3115,319,67008,62310.2593458206
10/03/2025,6.773343754448239e+06,2979,313,69582,61102.97530900434
09/03/2025,6.7322411001520585e+06,3066,363,65073,60744.090074841435
08/03/2025,8.98925519855994e+06,3331,399,72676,81115.97067740084
07/03/2025,1.2659456656063104e+07,3884,463,91858,112666.00505836109
06/03/2025,1.0065794109688802e+07,3795,539,74729,88454.05727084825
05/03/2025,1.0071331571252171e+07,4075,837,74400,89255.7820621221
04/03/2025,6.89333055268547e+06,3296,428,54788,59703.97736990099
03/03/2025,8.368351584699019e+06,3934,772,59234,75636.04130968606
02/03/2025,7.657283833567823e+06,3555,640,59544,68174.88609478166
01/03/2025,3.885344029256802e+06,2653,330,38013,34349.60593827988
28/02/2025,5.444975792359257e+06,3355,729,50679,48090.40114890453
27/02/2025,7.555139169270813e+06,3350,389,65198,67589.55008867587
26/02/2025,6.199594703399855e+06,3398,386,55655,56010.61073463205
25/02/2025,6.669851069784482e+06,3520,422,56650,59991.72998377926
24/02/2025,9.724077659260275e+06,3671,429,63328,84683.43118706332
23/02/2025,1.0034321792781606e+07,3741,490,59452,87632.33867877288
22/02/2025,9.670765980943128e+06,3560,429,58097,83613.31101608733
21/02/2025,1.2964459750618506e+07,4162,451,75808,115371.009981063
