formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
05/04/2025,5.073434400879919e+07,17967,1709,835626,511713.0410438786
04/04/2025,5.236230121993751e+07,18397,1691,874296,528307.3981987982
03/04/2025,5.459562970935068e+07,18661,1708,907362,550746.4104370151
02/04/2025,6.418874933670142e+07,19968,2039,1.07215e+06,647764.445018862
01/04/2025,7.38848781751262e+07,20433,2154,1.493747e+06,745690.9457183583
31/03/2025,6.3194691179472536e+07,19417,1970,1.059301e+06,637501.3008206927
30/03/2025,5.460284425844283e+07,17718,1779,942944,550957.5354785519
29/03/2025,5.728747287726656e+07,18194,1911,935356,577875.7288808554
28/03/2025,7.6183671296116e+07,19935,2226,1.133152e+06,769053.8181980157
27/03/2025,6.090143781540978e+07,19352,1971,904316,614328.0137935301
26/03/2025,5.909403978738076e+07,19179,1967,880616,595995.2578724854
25/03/2025,6.685842218662744e+07,19637,1932,976302,674607.0285526828
24/03/2025,7.197105591308941e+07,20043,2224,1.035869e+06,726400.5662457816
23/03/2025,3.7596452080648564e+07,16350,1508,675491,378939.2139449396
22/03/2025,2.600604063067772e+07,14913,1423,544551,262021.42779611787
21/03/2025,2.1426167225285884e+07,14976,1462,445877,216038.83994210535
20/03/2025,3.7370869190138385e+07,17327,1932,681041,377032.2373668613
19/03/2025,3.939475630481628e+07,17300,1913,734541,397510.48534899816
18/03/2025,3.4193729222280644e+07,17296,1851,659244,344975.818232605
17/03/2025,4.382638219914712e+07,18016,2220,804392,442404.4562312439
16/03/2025,3.8261346579604596e+07,16725,2065,754801,385780.36921371566
15/03/2025,4.16735272614574e+07,16586,1983,731010,419743.893648768
14/03/2025,3.9109320899723254e+07,16513,2073,743599,394386.00242680847
13/03/2025,3.846129752743542e+07,15749,1526,762817,387567.1179886414
12/03/2025,3.808359736210308e+07,15769,1456,758186,383722.5856294946
11/03/2025,3.2129101977448165e+07,15501,1498,673620,323833.12189234304
10/03/2025,3.603400692992518e+07,15231,1437,761606,363129.6058244621
09/03/2025,3.35412223039292e+07,14968,1475,683096,337853.1506500878
08/03/2025,3.480502362954146e+07,15232,1501,668433,350532.0428092053
07/03/2025,4.810104097729061e+07,16960,1968,797825,484592.3579537536
06/03/2025,3.7594065667568e+07,16206,1791,684322,378809.2593337224
05/03/2025,3.900223839959402e+07,16749,2183,701598,392213.3253253313
04/03/2025,2.9060348601384968e+07,15138,1695,578061,292711.21645386826
03/03/2025,3.0240065326938506e+07,15923,2138,555039,304451.72536340216
02/03/2025,3.295666082746739e+07,15349,1974,598617,331606.80971738126
01/03/2025,1.8140626352053683e+07,12909,1534,434546,182466.6934219106
28/02/2025,2.2174784384484038e+07,14359,2248,484534,221617.87493092887
27/02/2025,2.716885278198621e+07,16160,3675,548786,270097.4461160429
26/02/2025,2.2429554759578962e+07,14149,2235,485273,224159.46142485106
25/02/2025,2.420932280375269e+07,13914,2212,482999,239419.39566201187
24/02/2025,2.695713971310463e+07,14868,3058,520294,269239.3891451689
23/02/2025,2.8625371607282553e+07,14201,3008,538934,286475.85790499643
22/02/2025,3.112185241766116e+07,13848,3094,522690,311137.9506571108
21/02/2025,3.2313587433260877e+07,12970,2414,501922,324475.7259586237
20/02/2025,3.312127579742554e+07,12518,2805,483279,333132.38983960846
19/02/2025,2.6710243975429464e+07,10940,2090,400547,268479.94745088625
18/02/2025,2.577546390852294e+07,10100,1640,373081,259151.6164933622
17/02/2025,2.533341039632042e+07,9690,1808,386850,254396.8309355715
16/02/2025,2.2055045348102544e+07,8759,1681,333819,221754.16802968114
15/02/2025,2.580204680705057e+07,8312,1641,343326,259376.4794611483
14/02/2025,3.144434860986978e+07,8610,1880,312347,316564.1871447733
13/02/2025,2.9595182422349077e+07,8144,2066,289021,297964.4238436881
12/02/2025,3.3352323948333684e+07,7512,2018,298595,335840.1477483467
11/02/2025,3.3802700770828806e+07,6661,2229,285084,340084.36979377794
10/02/2025,3.690948803710962e+07,5233,1564,241991,371655.3959982377
09/02/2025,2.279752844332487e+07,3925,1110,157453,229467.5399838008
08/02/2025,1.2255750458968062e+07,2885,662,129545,123166.0493006987
07/02/2025,1.0278133249511722e+07,2826,694,107765,103325.86200946495
06/02/2025,5.121076715905827e+06,1964,282,64575,51527.58753382517
05/02/2025,8.2653538685292015e+06,2166,408,68219,83218.88108716956
04/02/2025,1.315559627446456e+07,3192,896,113220,132586.10559344603
03/02/2025,1.4971331333177099e+07,3320,1726,122646,150870.82768895593
02/02/2025,9.105279224460091e+06,1999,1131,78690,91605.65640934536
01/02/2025,7.709788436103579e+06,1250,907,48935,77579.07642174837
31/01/2025,5.658776412916385e+06,513,409,21933,57123.561209515305
30/01/2025,2.0007750680717737e+06,123,92,4898,20242.250121994475
29/01/2025,474557.23538031796,40,27,2082,4782.451842979731
28/01/2025,41100.356746654325,21,13,553,414.6259354826401
27/01/2025,13233.374098264183,14,2,304,134.00666687150996
26/01/2025,108880.2451319902,13,6,1104,1089.9922994982894
25/01/2025,22799.26937358155,10,9,442,229.81572682560002
24/01/2025,67.520884944234,2,0,9,0.67679699959
23/01/2025,33.07282337855999,2,1,80,0.33060882354
22/01/2025,21.089737360267996,3,2,110,0.21139043244999994
21/01/2025,177.51972620181004,1,0,62,1.7872909103499994
20/01/2025,77.68414182835198,1,1,47,0.78251635089
