formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
20/04/2025,2.246462018326368e+07,21247,6497,210567,141256.04277368766
19/04/2025,2.4186207456862662e+07,20865,7091,236882,165969.29957126925
18/04/2025,2.1344851202866957e+07,19816,5532,236267,171491.1409879486
17/04/2025,2.7343519457456496e+07,24975,9121,294517,236020.8486989783
16/04/2025,3.3023887068736985e+07,22356,6214,317651,292628.3235588487
15/04/2025,3.1958069257241517e+07,24525,8467,333737,282427.38411054295
14/04/2025,2.824817633693072e+07,23100,8078,291867,266448.29557445674
13/04/2025,2.232945405033755e+07,21840,9680,265679,210166.15775021468
12/04/2025,2.6600704242506128e+07,22098,11660,292063,247240.91434474284
11/04/2025,2.815419189921641e+07,23938,7385,286360,217888.52912880064
10/04/2025,2.8403771533971693e+07,25214,7289,300640,213672.94301487468
09/04/2025,3.454433976933432e+07,29008,7048,360981,252669.56174792556
08/04/2025,3.4019762210341394e+07,28110,9268,343089,225634.92373962022
07/04/2025,2.8594572210617054e+07,23315,7371,284729,189016.4434779418
06/04/2025,2.4531158657911032e+07,22113,6881,254659,148481.92970553253
05/04/2025,2.118907940028139e+07,20253,5204,245097,172370.73209351028
04/04/2025,2.8471164496551655e+07,22529,6243,262787,189070.7294904227
03/04/2025,2.5678000721239008e+07,22459,5798,268899,210556.31727570738
02/04/2025,3.2801158600178454e+07,27935,9345,320270,261914.5295733083
01/04/2025,3.4251747056465775e+07,30335,11276,326352,282799.68974452565
31/03/2025,3.1141853634054862e+07,27753,9437,301068,248502.01303722247
30/03/2025,2.430712807478361e+07,24989,9798,289080,194679.8231302385
29/03/2025,2.7749396011088345e+07,27415,11497,309363,241201.08207232875
28/03/2025,3.57577118199646e+07,26169,6776,343471,312789.8076738191
27/03/2025,3.450013752634107e+07,26539,7447,336981,290957.47409734526
26/03/2025,3.4322043679105595e+07,24980,7141,341849,315409.60179371934
25/03/2025,5.020741238970365e+07,32058,13442,411208,354655.69840074924
24/03/2025,5.272263668353599e+07,29714,7840,414559,364825.16186486837
23/03/2025,2.6282847274480782e+07,26503,7666,303206,195525.12457812869
22/03/2025,1.4401336756033676e+07,17774,6069,200585,132477.52232124127
21/03/2025,1.243563195893852e+07,16132,5861,173822,116112.31240264956
20/03/2025,4.152814243719761e+07,28050,6474,310107,203461.60861354228
19/03/2025,4.216011405969592e+07,29505,6196,304790,223385.0424856671
18/03/2025,4.476802103629391e+07,30506,7349,343835,201069.64044270673
17/03/2025,3.357071946676672e+07,31744,9263,334240,238578.53282179165
16/03/2025,2.614307060830342e+07,23283,6678,296093,200043.79962064035
15/03/2025,3.4893249968544856e+07,25570,8781,330141,272253.4007565613
14/03/2025,3.760546076426161e+07,24918,5303,341595,241765.40245033219
13/03/2025,4.176093442808578e+07,24387,5237,358955,258722.21709331725
12/03/2025,5.001850461720123e+07,26321,7185,382263,276448.59640993114
11/03/2025,5.943957207502121e+07,24418,5549,376373,227400.42597454175
10/03/2025,3.471999170017417e+07,24239,4533,374326,243262.24967165833
09/03/2025,3.2729008895115543e+07,23894,5764,343293,242547.60613099847
08/03/2025,4.3371375893341936e+07,25617,7646,370622,298375.6180673676
07/03/2025,7.850191331159961e+07,30550,6471,502762,468415.8282128481
06/03/2025,4.293522861161091e+07,31059,6952,398148,307183.9688456023
05/03/2025,6.478057521371698e+07,32125,6767,444564,350855.4532758899
04/03/2025,5.549482376765635e+07,32799,9232,379876,268016.5846045595
03/03/2025,6.4636283546329394e+07,32176,9833,388194,283980.86895081133
02/03/2025,5.1312159346217066e+07,33465,10588,391563,305895.0856339041
01/03/2025,3.565127094423285e+07,28673,11161,303831,177920.66599236618
28/02/2025,5.3666417398918174e+07,29139,5582,349497,211052.66998931055
27/02/2025,4.214494545899786e+07,30529,7971,390448,262121.55207902635
26/02/2025,4.345746604852879e+07,32143,8747,387128,247923.17098734036
25/02/2025,4.318071075988299e+07,30547,5077,398645,284626.1965922032
24/02/2025,5.502894475511475e+07,35845,7854,445476,336951.6966414235
23/02/2025,8.201120170279123e+07,35091,7776,510055,383380.0990133291
22/02/2025,8.77488762016651e+07,39725,10146,524379,405561.28487276327
21/02/2025,6.114092368869238e+07,36825,7644,528456,470269.9829663413
20/02/2025,1.2018213682487985e+08,40534,9388,607775,582774.2234408702
19/02/2025,1.2630055752710783e+08,47168,11841,632232,566171.1645149763
18/02/2025,1.2174227058691148e+08,47303,10807,647112,594815.3434191489
17/02/2025,1.5038590183437753e+08,50638,13842,718053,589815.7007477793
16/02/2025,1.1840135494749889e+08,45540,8083,697659,634147.6913654414
15/02/2025,2.0499090767133725e+08,51867,12370,809943,758285.5636312275
14/02/2025,1.6767884491123143e+08,53508,9739,844734,1.2096565395079653e+06
13/02/2025,2.416387372997509e+08,58085,12759,917574,1.0850571297149307e+06
12/02/2025,2.142954027004411e+08,56247,11051,1.065619e+06,1.362272461020867e+06
11/02/2025,2.2274923257241306e+08,56532,12288,1.157691e+06,1.645779219339226e+06
10/02/2025,2.908516843355509e+08,57354,9559,1.268679e+06,2.305993810128202e+06
09/02/2025,2.1896358416958898e+08,53864,10116,1.049256e+06,1.812202680036238e+06
08/02/2025,1.1927527737243147e+08,46825,8347,899465,955939.1067263931
07/02/2025,1.2811108325687867e+08,49899,8934,926596,1.0744703441226403e+06
06/02/2025,1.3549079876653755e+08,48263,7874,884873,968286.4188314304
05/02/2025,1.6825519076194453e+08,51174,8856,927423,1.3099199142122949e+06
04/02/2025,1.488813853270206e+08,50855,9098,833893,1.0501742052673562e+06
03/02/2025,1.159149861889492e+08,45346,7293,743023,929449.5171584513
02/02/2025,1.1221448895223692e+08,44797,7006,773485,825972.4686063833
01/02/2025,1.473071005639379e+08,50577,8298,914386,1.2596054333168545e+06
31/01/2025,2.1725951790647027e+08,57629,10842,1.141738e+06,1.8868972975351326e+06
30/01/2025,3.707491015162164e+08,60309,11622,1.288023e+06,3.1087855145110707e+06
29/01/2025,2.1382823854067525e+08,53341,9381,1.006079e+06,1.652508954059199e+06
28/01/2025,2.0286865793681106e+08,55167,9813,1.046048e+06,1.7101744827736034e+06
27/01/2025,2.8114252896066684e+08,56105,9501,1.136449e+06,2.2829986848025583e+06
26/01/2025,2.577390169496458e+08,54373,9252,1.151682e+06,2.2760390348196896e+06
25/01/2025,2.5820252556322294e+08,54683,10197,1.108509e+06,2.347705327958937e+06
24/01/2025,3.9472221798167366e+08,59226,10099,1.245834e+06,3.00675275330174e+06
23/01/2025,3.735917455150323e+08,59338,10141,1.2407e+06,3.209448716780837e+06
22/01/2025,2.569429383860004e+08,55468,9445,1.018978e+06,2.0031479362180799e+06
21/01/2025,3.3676210042988473e+08,55337,8410,1.025371e+06,2.628178962078185e+06
20/01/2025,4.053234409414384e+08,65724,10558,1.141211e+06,3.2624000591000156e+06
19/01/2025,3.444019105338597e+08,61085,11216,919894,3.0195299610596257e+06
