formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
21/01/2025,6.229492556574584e+07,77071,13710,300850,1.557373139143646e+06
20/01/2025,1.662646852275386e+08,154531,59858,564558,4.1566171306884647e+06
19/01/2025,3.0520404602111363e+08,180339,106651,772281,7.630101150527841e+06
18/01/2025,1.5703706825109974e+08,104246,88783,266306,3.9259267062774934e+06
17/01/2025,1.937986835010698e+06,4732,560,17532,48449.67087526745
16/01/2025,1.653137339886664e+06,5106,625,17142,41328.433497166596
15/01/2025,1.712897961768939e+06,5074,710,17911,42822.449044223475
14/01/2025,1.614880073920047e+06,4660,685,17528,40372.00184800117
13/01/2025,1.6343631853171417e+06,5102,821,19407,40859.079632928544
12/01/2025,1.4763483478972097e+06,4201,636,15931,36908.708697430244
11/01/2025,1.732299502735245e+06,4519,732,17005,43307.487568381126
10/01/2025,1.876631082066949e+06,4111,424,17589,46915.77705167372
09/01/2025,1.788298676288309e+06,4101,368,16349,44707.46690720772
08/01/2025,2.130733904423401e+06,4702,433,19244,53268.34761058503
07/01/2025,2.5219469767794474e+06,5631,589,22074,63048.67441948618
06/01/2025,7.407295385672672e+06,4937,465,18905,185182.38464181678
05/01/2025,1.6966881867247932e+06,4314,303,17479,42417.204668119826
04/01/2025,1.6351763770457222e+06,4275,371,16588,40879.40942614306
03/01/2025,1.8568803080782439e+06,4790,392,18742,46422.0077019561
02/01/2025,2.4643981511673927e+06,5324,481,22202,61609.95377918481
01/01/2025,1.8011931687545099e+06,4087,320,16865,45029.829218862746
31/12/2024,1.5123267773197151e+06,3878,306,16342,37808.16943299288
30/12/2024,1.5073497539421539e+06,3644,299,15193,37683.743848553844
29/12/2024,1.5054522462459062e+06,3563,333,14532,37636.30615614766
28/12/2024,3.5767716120303073e+06,3539,313,14907,89419.29030075768
27/12/2024,1.1924755403361784e+06,3446,302,12453,29811.88850840446
26/12/2024,1.281210845583705e+06,3885,350,13460,32030.271139592624
25/12/2024,1.3992793749944658e+06,4065,359,14454,34981.98437486165
24/12/2024,1.4980682007518152e+06,4923,479,17476,37451.70501879538
23/12/2024,1.361177235174301e+06,3868,397,14191,34029.430879357526
22/12/2024,1.6972379020952561e+06,4712,411,18663,42430.9475523814
21/12/2024,1.6526683021666175e+06,4435,425,16949,41316.707554165434
20/12/2024,2.1627713368049185e+06,5531,558,21004,54069.28342012296
19/12/2024,3.2998640482614804e+06,7037,850,30327,82496.60120653702
18/12/2024,3.330356939827665e+06,8338,1504,32586,83258.92349569163
17/12/2024,4.885309810517791e+06,14808,8140,46393,122132.74526294477
16/12/2024,1.7081802985249923e+06,4534,873,16774,42704.507463124806
15/12/2024,1.6236538018314678e+06,4134,513,17091,40591.34504578669
14/12/2024,1.6894614745575413e+06,4318,571,16867,42236.536863938534
13/12/2024,2.1123752867681165e+06,4763,571,19176,52809.38216920291
12/12/2024,1.9516102929412355e+06,4851,581,19361,48790.25732353089
11/12/2024,2.498372015164196e+06,5808,695,23825,62459.300379104905
10/12/2024,2.5598905917706345e+06,5862,770,24620,63997.264794265866
09/12/2024,2.610671042782326e+06,6438,837,27739,65266.77606955816
08/12/2024,1.9409273694831217e+06,5210,622,20019,48523.18423707804
07/12/2024,1.8341359706129644e+06,5190,666,20305,45853.39926532411
06/12/2024,1.911047059347148e+06,5417,764,22264,47776.176483678704
05/12/2024,1.9328392484661958e+06,6311,981,22953,48320.98121165489
04/12/2024,2.871479681373388e+06,6834,1133,25242,71786.9920343347
03/12/2024,2.1780516011739373e+06,6073,869,22157,54451.29002934843
02/12/2024,2.3186831655292665e+06,5860,829,21697,57967.07913823166
01/12/2024,2.1796903261786364e+06,6061,873,23455,54492.258154465904
30/11/2024,2.5732708232014654e+06,6337,780,27257,64331.77058003664
29/11/2024,2.0762562587344672e+06,6551,876,24922,51906.40646836168
28/11/2024,3.1496099412081633e+06,8495,1521,35458,78740.24853020409
27/11/2024,4.38148340026932e+06,9812,1291,42185,109537.08500673302
26/11/2024,3.318600086333191e+06,8421,1134,35957,82965.00215832978
25/11/2024,3.8313826862013345e+06,9361,1578,41902,95784.56715503336
24/11/2024,3.6489556251497236e+06,8425,1173,36116,91223.89062874309
23/11/2024,3.4473666688300646e+06,8519,1300,37274,86184.16672075161
22/11/2024,5.257790221218512e+06,11346,1994,55624,131444.7555304628
21/11/2024,7.030511579397948e+06,13038,2883,76598,175762.7894849487
20/11/2024,1.2562892693450578e+07,14574,5380,110075,314072.3173362644
19/11/2024,5.406546142573385e+06,7639,1581,40623,135163.6535643346
18/11/2024,4.481556530829611e+06,6791,1128,35540,112038.91327074029
17/11/2024,3.509744261276655e+06,5652,793,27923,87743.60653191638
16/11/2024,4.017981524914107e+06,5823,931,28876,100449.53812285267
15/11/2024,3.7720393431040086e+06,5739,1103,27676,94300.98357760021
14/11/2024,5.140709342032122e+06,6930,1727,35465,128517.73355080307
13/11/2024,4.801091473257708e+06,5865,1245,28947,120027.28683144272
12/11/2024,3.224641584837811e+06,4224,747,19200,80616.03962094527
11/11/2024,4.486778413331203e+06,3994,634,18153,112169.46033328008
10/11/2024,1.4353768260090533e+06,2300,333,8810,35884.42065022633
09/11/2024,999010.6752977339,1820,276,6930,24975.266882443346
08/11/2024,1.0586249113269425e+06,2130,249,7273,26465.622783173563
07/11/2024,1.3000022146960928e+06,2309,212,7798,32500.055367402318
06/11/2024,1.743190449939293e+06,2803,279,10654,43579.761248482326
05/11/2024,1.105365991753461e+06,1926,225,7353,27634.14979383653
04/11/2024,703184.5606117118,1633,168,9433,17579.614015292795
03/11/2024,960513.6801845001,1693,186,19285,24012.842004612503
02/11/2024,1.0548622226502278e+06,1896,208,9037,26371.555566255694
01/11/2024,850046.9169222468,1485,168,5534,21251.17292305617
31/10/2024,1.356262501306403e+06,1780,182,6607,33906.56253266007
30/10/2024,985564.8957546835,2021,244,7448,24639.12239386709
29/10/2024,1.0424980957304523e+06,2331,321,8373,26062.45239326131
28/10/2024,1.1973713465373055e+06,2017,252,7337,29934.283663432638
27/10/2024,1.9004593794649158e+09,2056,382,7882,4.751148448662289e+07
26/10/2024,1.399134246223037e+06,1956,258,7480,34978.35615557592
25/10/2024,2.3927044829756003e+06,2128,277,8338,59817.61207439001
24/10/2024,2.0895580174509806e+06,3460,1316,11551,52238.950436274514
23/10/2024,1.7055230649173257e+06,4189,1998,12711,42638.07662293314
22/10/2024,1.5419777280533684e+06,3905,2036,11119,38549.44320133421
21/10/2024,1.9586005010905964e+06,3917,1782,11214,48965.01252726491
20/10/2024,1.7845104308557943e+06,3452,1487,11450,44612.76077139486
19/10/2024,4.2535531268156335e+07,2373,490,11757,1.0633882817039085e+06
18/10/2024,1.5061023271290774e+06,2818,997,10139,37652.55817822694
17/10/2024,1.213083189324865e+06,2839,1059,9747,30327.079733121624
16/10/2024,1.2268473812085306e+06,3282,1205,10493,30671.184530213264
15/10/2024,918786.6160540455,3487,1729,10725,22969.665401351136
14/10/2024,1.1281063251763498e+06,4267,2110,13463,28202.65812940875
13/10/2024,1.2530626660699027e+06,3394,1551,11424,31326.56665174757
12/10/2024,929936.6972168791,4049,2284,10505,23248.417430421978
11/10/2024,672354.5429733461,4163,2486,9911,16808.863574333653
10/10/2024,538939.2288372376,4966,3491,9819,13473.48072093094
09/10/2024,739826.6011198002,3790,1975,10615,18495.665027995004
08/10/2024,676261.0383563074,3411,1633,9936,16906.525958907685
07/10/2024,633415.3244388347,3240,1423,9292,15835.383110970866
06/10/2024,602811.3760418558,3936,2358,9525,15070.284401046394
05/10/2024,536331.4704543165,2808,1299,8126,13408.286761357911
04/10/2024,665233.8738099101,3182,1449,9085,16630.846845247754
03/10/2024,678971.5637141941,4286,2530,10850,16974.28909285485
02/10/2024,820352.8340640747,3955,1859,12771,20508.820851601868
01/10/2024,845187.5154519596,3106,1439,9904,21129.68788629899
30/09/2024,2.5460899969014693e+06,3470,1689,9658,63652.249922536736
29/09/2024,1.0030364664646111e+06,3192,1520,10788,25075.91166161528
28/09/2024,1.4204177463680122e+06,3653,2031,13915,35510.443659200304
27/09/2024,1.4141819250699927e+06,3599,2541,13472,35354.54812674982
26/09/2024,698883.0501706571,1437,885,5192,17472.076254266427
25/09/2024,444952.9022354964,639,221,2675,11123.82255588741
24/09/2024,197959.05109624716,412,101,2027,4948.976277406179
23/09/2024,204418.35995739384,343,87,2110,5110.458998934846
22/09/2024,179223.24996020453,314,107,1154,4480.581249005113
21/09/2024,144975.79934232854,287,64,1524,3624.3949835582134
20/09/2024,133158.59791491894,571,316,2434,3328.9649478729734
19/09/2024,155964.58838513857,2961,2785,5467,3899.1147096284644
18/09/2024,62317.98017428996,157,33,607,1557.949504357249
17/09/2024,26083.264094875234,114,24,366,652.0816023718809
16/09/2024,32986.04600474791,113,34,375,824.6511501186977
15/09/2024,14657.104080225936,85,16,249,366.4276020056484
14/09/2024,25111.150352541208,87,23,272,627.7787588135302
13/09/2024,26919.68746454936,105,19,392,672.992186613734
12/09/2024,15791.475465789292,66,8,226,394.7868866447323
11/09/2024,20464.071937986682,87,7,319,511.60179844966706
10/09/2024,24527.791400000002,95,13,399,613.194785
09/09/2024,23830.05352,92,17,297,595.751338
08/09/2024,20342.875079999998,56,9,288,508.571877
07/09/2024,18887.06804,45,3,274,472.176701
06/09/2024,20625.95248,74,15,300,515.648812
05/09/2024,8766.174480000534,67,11,190,219.15436200001338
04/09/2024,14069.158480000002,79,15,299,351.728962
03/09/2024,30131.30168,89,16,430,753.282542
02/09/2024,13933.9542,85,31,219,348.348855
01/09/2024,9751.02572,56,9,162,243.775643
31/08/2024,11829.36764,67,13,154,295.734191
30/08/2024,19057.080439999998,80,17,188,476.427011
29/08/2024,20578.737880005607,92,22,279,514.4684470001401
28/08/2024,18785.24284,92,10,317,469.631071
27/08/2024,26049.472999999998,116,24,493,651.236825
26/08/2024,30910.478,113,14,398,772.76195
25/08/2024,36975.888880001265,91,14,226,924.3972220000317
24/08/2024,30973.766040000002,103,10,284,774.344151
23/08/2024,32976.0828,120,25,329,824.40207
22/08/2024,23866.236399999998,84,20,229,596.65591
21/08/2024,15321.366479999999,64,7,181,383.034162
20/08/2024,23807.49796,98,15,316,595.187449
19/08/2024,25982.25488,120,29,353,649.556372
18/08/2024,19486.19132,70,10,181,487.154783
17/08/2024,38958.67748,77,23,201,973.966937
16/08/2024,40612.59704,103,28,366,1015.314926
15/08/2024,23375.982519999998,94,31,251,584.399563
14/08/2024,14636.957999999999,99,27,206,365.92395
13/08/2024,25516.29664,106,29,305,637.907416
12/08/2024,8323.10692,70,22,193,208.077673
11/08/2024,7684.570720000001,51,11,135,192.114268
10/08/2024,25539.66912,76,13,231,638.491728
09/08/2024,57135.98768,121,28,447,1428.399692
08/08/2024,115038.63216,183,61,781,2875.965804
07/08/2024,18518.23348,91,24,312,462.955837
06/08/2024,21373.591080000002,116,40,322,534.339777
05/08/2024,13287.8102,88,33,212,332.195255
04/08/2024,13307.992320000001,63,13,133,332.699808
03/08/2024,4663.57508,66,13,132,116.589377
02/08/2024,12124.40404,102,35,183,303.110101
01/08/2024,18407.13852,118,40,234,460.178463
31/07/2024,12327.36896,131,51,257,308.184224
30/07/2024,41099.19132,113,42,336,1027.479783
29/07/2024,167503.36316,160,74,470,4187.584079
28/07/2024,158638.75456,116,30,376,3965.968864
27/07/2024,24081.409480000002,116,36,320,602.035237
26/07/2024,52162.91224,140,52,376,1304.072806
25/07/2024,19596.09892,123,28,321,489.902473
24/07/2024,31344.32616,138,55,376,783.608154
23/07/2024,22103.66912,150,63,436,552.591728
22/07/2024,57860.48048,151,69,364,1446.512012
21/07/2024,30311.147559999998,172,86,476,757.778689
20/07/2024,222166.56568,155,76,458,5554.164142
19/07/2024,49979.63044,157,127,382,1249.490761
18/07/2024,19840.622640001293,123,119,262,496.0155660000323
17/07/2024,21016.683024336868,14,11,29,525.4170756084217
16/07/2024,10312.2612,7,7,11,257.80653
