formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
10/03/2025,2.3438189646640394e+07,20146,2088,219605,119135.92020717214
09/03/2025,2.1454182980935615e+07,18256,1862,229316,116409.95762223909
08/03/2025,3.1405404475492552e+07,22041,5466,217134,152388.9951423408
07/03/2025,6.0928104382538766e+07,24775,3310,291327,224908.08211303543
06/03/2025,3.0381768525394626e+07,25121,3381,231340,156315.1899785802
05/03/2025,4.984177441025304e+07,25702,2591,278189,177200.695234706
04/03/2025,4.6845894773402736e+07,26627,6037,239175,148460.49755531794
03/03/2025,5.537972214314048e+07,25215,5670,229215,149898.85568857932
02/03/2025,4.1250229823540844e+07,26866,6168,232602,180787.23951271627
01/03/2025,2.682202986623094e+07,23204,7083,179465,96208.00179013648
28/02/2025,4.706605148028528e+07,23391,2300,231108,122150.00426429202
27/02/2025,3.184825051583384e+07,22927,4058,236271,142595.42306701632
26/02/2025,3.415576417816059e+07,25052,5109,223196,138541.45598606276
25/02/2025,3.1664799396813866e+07,24114,2562,216545,152705.0055311654
24/02/2025,4.269354756996118e+07,26849,3035,257265,187223.64097251432
23/02/2025,6.642733791357928e+07,25880,3062,292663,185440.8908272743
22/02/2025,7.467384568043178e+07,29792,6169,280236,189065.62668806937
21/02/2025,4.1067820621564806e+07,27388,3831,270831,236799.97438487544
20/02/2025,1.0614880453237624e+08,31952,7638,327155,264011.6398210348
19/02/2025,1.1212032643601732e+08,35641,8213,331426,258458.9945219549
18/02/2025,9.863676235367365e+07,34624,6883,318531,256676.52168030935
17/02/2025,1.3267116764544895e+08,36878,8454,364276,283036.3370090686
16/02/2025,9.7857165893089e+07,32208,2921,342355,292979.0472495304
15/02/2025,2.1024959548387116e+08,38737,8664,408153,370295.4278800998
14/02/2025,1.471979854082228e+08,42070,8121,428730,850047.2940849735
13/02/2025,2.122029232377402e+08,46987,11901,490664,452428.3047626201
12/02/2025,1.5175356354836723e+08,43085,9302,515116,540016.321034122
11/02/2025,1.4732627989966595e+08,45553,11733,595168,671774.3460771553
10/02/2025,1.6466668470186654e+08,42276,7506,634694,861480.1947315542
09/02/2025,1.1846705421293621e+08,39308,7705,528340,725238.7284957862
08/02/2025,6.819996458176507e+07,30774,2813,390498,381129.656544306
07/02/2025,7.574820395494394e+07,34848,4715,444301,482079.36304147315
06/02/2025,8.839173670571035e+07,36200,5735,426938,417228.4434433907
05/02/2025,1.0335090135999769e+08,42955,9928,502000,584876.3700347857
04/02/2025,1.1210723075122374e+08,38156,5164,467176,608239.6543449815
03/02/2025,7.986459135893135e+07,34505,3261,427887,526848.8889822013
02/02/2025,7.870006160603939e+07,35237,4260,431374,440115.36698164954
01/02/2025,9.521877201723778e+07,39360,3615,548897,686454.1613084263
31/01/2025,1.3139830972853367e+08,43642,3939,672898,979053.1300599483
30/01/2025,2.206644846560701e+08,46911,5230,787407,1.5207306383172579e+06
29/01/2025,1.3997416908964467e+08,43447,4955,610738,873482.8354216081
28/01/2025,1.2856890510927641e+08,44541,4288,673162,901343.1120538433
27/01/2025,1.8215900777930608e+08,46238,4781,780122,1.2153576085317708e+06
26/01/2025,1.626849599256166e+08,45351,4501,764146,1.2444929226464636e+06
25/01/2025,1.6303678195139226e+08,46868,5297,729418,1.3111300610445293e+06
24/01/2025,2.761560450191544e+08,51205,5372,926344,1.885063992955842e+06
23/01/2025,2.590801449011669e+08,52421,5327,936202,2.0490993285420942e+06
22/01/2025,1.8500494839174613e+08,48120,4968,659272,1.2640535578637586e+06
21/01/2025,2.3637911088783452e+08,49005,4973,695473,1.640214530270386e+06
20/01/2025,3.856565928380056e+08,60985,6898,850967,3.175992404813535e+06
19/01/2025,3.629940542601454e+08,61375,9340,786186,3.306967191658886e+06
18/01/2025,2.5467438418338063e+08,48855,4970,615682,2.2948615344552607e+06
17/01/2025,8.449724058829609e+07,36136,4485,458187,697957.7660042455
