formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
28/04/2025,1.6019904831172025e+08,33334,4327,1.398151e+06,1.600280880237278e+06
27/04/2025,1.409791886218392e+08,30163,3577,1.334589e+06,1.378140416382026e+06
26/04/2025,1.4457871569466227e+08,30311,3724,1.361014e+06,1.439720996917118e+06
25/04/2025,1.733075603685859e+08,32444,4163,1.467258e+06,1.7220223004649002e+06
24/04/2025,1.3558524949137196e+08,31025,3838,1.232737e+06,1.3682905387120505e+06
23/04/2025,1.4795575567669627e+08,31537,3983,1.323961e+06,1.493020057052548e+06
22/04/2025,1.3864471915248352e+08,30256,3675,1.357985e+06,1.3993156852381786e+06
21/04/2025,1.3617869520369014e+08,29778,3482,1.39662e+06,1.3734492114487896e+06
20/04/2025,9.240956483337355e+07,26243,3459,1.05625e+06,929347.4494472268
19/04/2025,1.0452895395820513e+08,26565,3358,1.172905e+06,1.0531171901852e+06
18/04/2025,1.2099451487925768e+08,28443,4269,1.315365e+06,1.219037420260755e+06
17/04/2025,1.3525723204538488e+08,28953,4534,1.42274e+06,1.3623775554714282e+06
16/04/2025,1.4668839080124027e+08,28533,4071,1.507444e+06,1.4710810411720949e+06
15/04/2025,1.2909009063947888e+08,29074,5052,1.415732e+06,1.3005287838449199e+06
14/04/2025,1.1134716073539883e+08,26692,4000,1.247806e+06,1.1222216772083987e+06
13/04/2025,8.785231800101575e+07,24813,3879,1.086957e+06,884043.4358416474
12/04/2025,9.955074556827016e+07,24048,3726,1.189036e+06,1.003708703811141e+06
11/04/2025,7.762991905380793e+07,22085,2906,1.030694e+06,783234.3292911772
10/04/2025,7.62069557706535e+07,22511,3139,1.096631e+06,767871.1958988106
09/04/2025,8.356413204904659e+07,23279,3508,1.128963e+06,841572.3853324557
08/04/2025,7.031252084234872e+07,21801,3294,1.095617e+06,707419.0836887087
07/04/2025,5.633439287354154e+07,19154,1944,913580,568112.833689769
06/04/2025,4.531516150624129e+07,17564,1582,748857,456759.7959219454
05/04/2025,5.083827939758189e+07,17942,1704,805603,512820.3163574227
04/04/2025,5.243862366349666e+07,18400,1721,836973,529130.438526793
03/04/2025,5.464358324507255e+07,18620,1704,875189,551269.0237080953
