formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
04/05/2024,26634540.91831505,18128,1290,256145,241344.71135359633
05/05/2024,28002287.444336236,18053,1336,255591,251806.2250054641
06/05/2024,34919530.93901356,20089,1552,289549,315800.6989339181
07/05/2024,36967155.946880445,21611,1741,305082,335069.1660562555
08/05/2024,29771717.94619793,20703,1685,284339,269266.4425422771
09/05/2024,34025954.79574554,21287,1591,306262,308276.1679926031
10/05/2024,34335735.176516406,21184,1531,289861,311842.97870373767
11/05/2024,29310327.084975027,19649,1301,275713,265604.299751823
12/05/2024,38480949.613816276,20785,1487,324992,348986.3194088262
13/05/2024,51591332.516220815,23564,1650,362761,468277.98151075636
14/05/2024,46005516.30387353,24220,1724,368736,417122.32316542754
15/05/2024,47382697.06125117,24232,1687,351680,431584.7915029484
16/05/2024,39152380.48265122,22738,1550,309451,356311.30389041215
17/05/2024,36340192.77484935,22422,1670,298489,329538.48600027704
18/05/2024,35177501.870331675,21602,1536,282761,319833.60103720805
19/05/2024,37442507.57782504,21611,1634,295392,335286.1972827526
20/05/2024,42429945.43519151,23919,1765,324704,384166.8407097411
21/05/2024,44979937.006637014,25639,2758,306778,409071.249498993
22/05/2024,38335664.80188231,24080,1884,294600,346494.21339220915
23/05/2024,37409214.23443572,23491,1721,285541,337855.5795903933
24/05/2024,39231149.266661696,22900,1551,284532,354953.40330244077
25/05/2024,34687831.334803455,20845,1253,247626,313399.29706076835
26/05/2024,39012962.045452066,21850,1473,276830,354122.3198808591
27/05/2024,55416801.15205731,25551,1949,340977,503323.38371122803
28/05/2024,50811024.449538715,25755,1921,344551,459699.38146953285
29/05/2024,54982857.36797593,27952,2434,355278,498116.054730477
30/05/2024,48737354.79041991,27204,2141,336138,441720.525951773
31/05/2024,39138126.6046504,24199,1665,291272,353825.70193291863
01/06/2024,39180938.10202169,23427,1633,288018,354329.85344726546
02/06/2024,35537831.45570204,22760,1391,261528,322297.250319106
03/06/2024,46375410.68294576,24798,1630,290859,419544.68571677065
04/06/2024,32399217.16223384,23299,1441,249762,293741.1804993566
05/06/2024,39272337.67307951,24626,1596,276497,355700.4636944708
06/06/2024,55227664.999726765,26515,1889,318969,502552.8906586202
07/06/2024,77829468.88744725,28633,2058,387565,708314.4316254839
08/06/2024,66346129.99433643,26659,1996,370544,603544.0613055337
09/06/2024,41812390.44348092,23627,1503,309867,380185.29868001386
10/06/2024,45943423.054075904,25590,1833,334393,417663.9068017178
11/06/2024,40931129.72329409,24871,1620,314337,371990.70013359905
12/06/2024,54229161.81036565,26584,2248,351486,492526.0362453836
13/06/2024,51840469.11682165,26718,2330,357818,470708.2258657765
14/06/2024,36179766.36547743,24595,1809,292603,328763.8070650239
15/06/2024,26288844.847756967,21712,1554,243606,238632.76783545726
16/06/2024,26706874.8024036,21068,1429,252088,244799.43705793962
17/06/2024,57946361.33028536,25521,2038,348985,525631.3939241422
18/06/2024,66786206.63164239,25063,1865,338778,607258.0742668478
19/06/2024,54951784.285862684,24328,1820,342881,498494.3972710046
20/06/2024,59242303.6086889,24084,1743,336669,536399.6595880473
21/06/2024,39152404.84782283,22887,1621,321904,354178.1348394439
22/06/2024,29933510.232702747,20351,1400,276549,271252.9910356448
23/06/2024,27229199.5462394,19053,1312,245076,245878.30753117678
24/06/2024,33442063.51974725,20568,1401,264517,301884.85031268257
25/06/2024,32710795.7246647,20829,1404,260322,295573.84580015903
26/06/2024,38424316.41259336,21393,1562,275213,347393.85512042255
27/06/2024,43091061.72485271,22506,1694,287416,389998.70406315784
28/06/2024,34753254.89464244,21230,1432,273390,314382.76309185463
29/06/2024,29819390.796188585,19574,1477,254718,269003.6995707717
30/06/2024,30772888.151097327,19847,1529,252142,278329.17133919505
01/07/2024,35426231.11525978,21266,1427,269252,320139.14860777935
02/07/2024,32053576.509703502,20719,1439,246869,289309.31736058585
03/07/2024,32757212.587973755,20815,1484,269197,295439.0991872664
04/07/2024,27489489.030145716,19209,1354,242110,248097.92141606842
05/07/2024,28810038.135957085,18207,1091,250085,259727.12144154872
06/07/2024,30998054.78684549,18800,1300,287899,279998.3278341184
07/07/2024,30182953.56078885,18785,1253,266769,272614.18317598174
08/07/2024,28838376.060630973,19370,1352,254579,259585.6954063175
09/07/2024,29379270.213452157,19868,1378,265167,263312.95435098035
10/07/2024,28386497.85409369,19115,1446,259510,253241.43837483012
11/07/2024,31023998.323869884,20057,1475,276176,278911.49495754583
12/07/2024,31615632.45966252,19609,1420,285740,284899.6228966464
13/07/2024,30170943.58382309,19417,1384,277611,271925.4707564945
14/07/2024,35519047.92866569,20258,1458,288987,317932.28166740114
15/07/2024,43074340.35281962,21335,1562,326347,386832.93564749416
16/07/2024,35657181.75360558,21071,1509,289193,320444.040815891
17/07/2024,34208666.56630473,20321,1473,269837,307208.6584654185
18/07/2024,28259480.162194222,19113,1353,237284,253322.35539346375
19/07/2024,31953577.670372088,20359,1649,250969,286002.9870862985
20/07/2024,29428260.51410691,18809,1240,226071,265465.395446675
21/07/2024,39894390.66175311,21623,1436,272333,359839.05480582116
22/07/2024,41802636.69318016,21355,1479,269681,379122.3783854079
23/07/2024,43534234.39953785,21418,1469,279104,394342.5020987331
24/07/2024,39212512.10028063,21003,1526,263816,354110.34708182747
25/07/2024,35665458.232575245,20973,1472,261212,321347.3760237642
26/07/2024,44930723.9041272,22316,1535,292759,406992.6415491749
27/07/2024,51501637.08285866,22133,1599,292207,466059.7947574034
28/07/2024,77605175.36099498,21492,1400,308481,703256.2435563906
29/07/2024,52305409.40821574,22362,1462,300384,473688.21506631444
30/07/2024,53369897.99677077,22919,1718,322440,483443.28864179377
31/07/2024,50132733.99018691,21954,1479,325054,454189.0561859227
01/08/2024,38512860.42644002,20428,1422,272644,349200.4813138352
02/08/2024,33418869.51753675,19571,1353,278753,301821.2744248939
03/08/2024,26243793.335847247,17853,1228,222575,236684.21630024305
04/08/2024,24231746.069845386,16580,1055,212103,218542.42018015706
05/08/2024,29663029.331637565,17620,1066,236019,263665.27847907855
06/08/2024,37159328.781007685,19808,1514,305642,336662.67754648987
07/08/2024,36776493.290371634,19805,1553,300481,332784.6925822279
08/08/2024,52933493.300169155,20340,1637,306015,467536.1929043103
09/08/2024,34180855.38209974,18846,1335,267319,311821.3129752365
10/08/2024,29593465.371295974,18045,1244,256986,268067.1838808025
11/08/2024,23770837.389387254,17165,1163,227410,214198.98186170807
12/08/2024,26206368.429170635,18327,1433,255396,236897.50094481758
13/08/2024,28692305.556909148,18660,1403,260316,258217.63737247518
14/08/2024,27123344.54139395,17874,1370,244652,242082.31851990224
15/08/2024,24427112.247695968,17420,1405,222590,216658.01272459474
16/08/2024,19849931.771557424,15833,1101,190977,177537.46476480458
17/08/2024,17361477.331157506,13943,852,176447,156128.67452489553
18/08/2024,22123245.86507359,14326,890,192790,199155.105156908
19/08/2024,19336352.675098617,14956,958,186569,173677.94198050856
20/08/2024,14295177.619551148,13228,920,130673,128716.4259789132
21/08/2024,13063884.794809233,11840,705,113410,118135.50166951996
22/08/2024,12038419.51081866,11698,798,121082,106613.36920147801
23/08/2024,15047449.175853899,12577,924,143599,132160.71105092266
24/08/2024,13900686.131676389,12548,879,130542,124520.510407061
25/08/2024,11675429.257244436,12007,1336,116753,104866.80288775405
26/08/2024,15120521.146617843,12917,1249,134983,134698.50157911237
27/08/2024,14739666.890309446,13214,1274,144076,130214.428910622
28/08/2024,14248909.303909896,12837,1126,141754,126473.07211208637
29/08/2024,14552271.017378416,13327,1195,150444,129994.11787719393
30/08/2024,11675352.155027593,12399,1246,128751,103651.25444942024
31/08/2024,10660723.55093234,11186,943,128836,95378.03953154697
01/09/2024,11842156.602956166,11191,834,139169,106488.42181614462
02/09/2024,12306403.222884478,12200,971,141326,110329.72899945045
03/09/2024,14809221.74550717,12940,1094,159886,133587.10661515908
04/09/2024,12505802.795208566,12427,1098,138877,112538.33664665303
05/09/2024,10863498.054061433,11801,1022,130744,96615.64928576756
06/09/2024,10689467.408387061,11395,989,115831,95390.1081911116
07/09/2024,7522832.298861939,9714,700,94966,67646.03951024836
08/09/2024,8780798.369250953,10413,903,105981,77807.8381481187
09/09/2024,10881392.131443625,11878,1109,123013,97051.27108137959
10/09/2024,11285706.3395339,11923,1036,122484,101178.76861208811
11/09/2024,10784523.16728785,11722,915,119233,94173.99041539777
12/09/2024,11700242.807325576,11708,1000,122695,103294.34294716523
13/09/2024,10966835.324094912,11797,1101,109932,96754.73839167795
14/09/2024,8236432.052965694,9993,891,90728,73460.48008009461
15/09/2024,9868761.34505172,9965,786,99103,88881.35497839122
16/09/2024,9603533.943308407,10910,1038,104718,86273.99790241287
17/09/2024,11230219.080857556,11123,878,116764,101047.62211988172
18/09/2024,11654406.329972418,10855,749,110348,105007.95489314571
19/09/2024,14114003.31801696,12144,868,125490,125953.57514610853
20/09/2024,13395540.724819949,11723,825,119829,119676.36901015024
21/09/2024,12883442.127703818,11433,873,116816,114849.50581023144
22/09/2024,15014540.952902671,11957,881,134399,135338.32245258807
23/09/2024,15998527.76812371,13028,1200,144116,140290.48940755677
24/09/2024,20008198.303097356,13672,1110,164201,179969.34488158792
25/09/2024,22539918.23937674,14663,1167,177663,202650.9853857487
26/09/2024,36327404.95543694,17429,1515,259006,327172.10640978365
27/09/2024,45270905.974923715,19379,1764,300156,408137.1007936368
28/09/2024,39966685.5391127,18218,1451,280652,360250.37384180987
29/09/2024,42681266.06558579,18577,1450,291038,384590.8874590935
30/09/2024,37413739.09475203,18681,1415,272923,337510.71767387656
01/10/2024,33787731.05493745,18623,1444,251283,303737.8528732735
02/10/2024,41051560.272904225,18797,1339,288681,371389.80598601623
03/10/2024,33734480.83711041,17933,1455,276141,302830.43747000967
04/10/2024,33716188.1657818,17594,1275,261713,301889.89129207813
05/10/2024,36877093.80585854,17321,1213,285508,328990.6002524805
06/10/2024,29798314.603238676,17108,1231,258069,265857.38661638973
07/10/2024,34427404.98906055,18912,1367,268034,305465.6258883761
08/10/2024,34481990.92820344,18985,1277,258374,309214.7487763951
09/10/2024,38759135.71756504,20625,1554,294692,347481.43924409023
10/10/2024,32723987.672730725,19738,1387,269406,295113.4287624448
11/10/2024,37838425.73036938,20607,1516,284016,340520.5991493372
12/10/2024,37013586.46354663,20623,1589,282240,332526.45224636694
13/10/2024,43501138.74888961,21544,1633,306112,391255.9814664872
14/10/2024,58506797.776010916,24761,2188,369987,527094.8769216978
15/10/2024,54090464.59487453,24339,2025,359456,485314.63723958004
16/10/2024,59005148.457090035,25079,2104,392707,529605.605108986
17/10/2024,57042066.08291844,25038,2179,383022,512438.603549838
18/10/2024,59148701.9060027,25641,2506,400389,527071.0676919791
19/10/2024,87675657.38927828,27690,3412,500378,763932.714478773
20/10/2024,62965618.13922926,26181,3017,426508,546219.0730307183
21/10/2024,81029349.74536778,27538,2753,457630,693302.1674684504
22/10/2024,76376812.94529523,28232,3037,457777,654503.6760749806
23/10/2024,80483511.23429418,28412,3062,451408,699569.7791779266
24/10/2024,94226645.19592871,29194,3110,478431,824417.3991432467
25/10/2024,65753350.49160457,27859,3347,399459,553160.4742104296
26/10/2024,53081648.09825231,24445,1917,354079,455798.6182723501
27/10/2024,58483093.95690573,25163,2676,363370,489773.4659522447
28/10/2024,57966160.207638234,27346,2810,383798,504886.4778469062
