formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
03/09/2024,14119418.929330282,8188,1058,134196,126628.69165660097
04/09/2024,12745809.59132892,7928,1021,124650,113337.08041677438
05/09/2024,11485451.382735489,7512,1024,111404,99619.90810692181
06/09/2024,9858263.817960737,7217,969,96649,86526.62079293063
07/09/2024,7274290.32953958,5961,655,78835,64604.29553592592
08/09/2024,8161071.100452877,6394,868,83802,71708.15870126431
09/09/2024,11309172.102063462,7562,994,108852,99935.71204316155
10/09/2024,10850193.438584458,7675,989,104697,95898.68991443366
11/09/2024,10909205.829423059,7965,1019,107392,96460.4201324652
12/09/2024,11213467.62708523,7811,1127,100536,99120.02750889082
13/09/2024,9567668.399375806,7481,1017,87103,85432.45688810517
14/09/2024,7554036.951635955,6702,1005,75954,66051.8770470094
15/09/2024,9096691.910519974,6714,865,81724,80735.4770088896
16/09/2024,8735765.226236636,7329,1187,87138,77286.84287322327
17/09/2024,11717767.611231249,7461,979,105587,104751.39749724811
18/09/2024,10549037.483028032,7096,737,98036,95131.429715961
19/09/2024,14004396.571235524,7852,887,112245,126362.05240998205
20/09/2024,12569874.46529721,7415,817,99683,113180.76527159111
21/09/2024,11990516.835219119,7362,867,98183,106363.29744102445
22/09/2024,15183932.083405389,7725,867,117378,136527.38007439338
23/09/2024,16104390.04543893,8467,1162,131529,143926.00154890673
24/09/2024,20680695.97547146,9118,1176,153125,186447.65578297403
25/09/2024,22526261.21454424,9841,1323,162160,203353.76541459578
26/09/2024,36671495.198047645,11592,1673,242111,330657.83053934376
27/09/2024,43755524.658068135,12517,1610,264390,394542.3722165025
28/09/2024,39891469.150252715,11377,1355,246848,360294.26509037253
29/09/2024,43213297.460210465,11784,1425,256826,390454.65171567246
30/09/2024,38300121.43749762,12079,1379,243719,346145.113281793
01/10/2024,34418563.720673785,12117,1381,229907,310847.2225740379
02/10/2024,46343579.933608726,12422,1358,281311,418342.79210410535
03/10/2024,37791716.05547072,12192,1507,270492,342380.64052430494
04/10/2024,36009821.1797061,11959,1461,239404,325848.10733171395
05/10/2024,41004568.48445738,11900,1303,256311,370327.3088248732
06/10/2024,31671185.06437718,11276,1161,233780,286180.71406193613
07/10/2024,34047649.17903773,12122,1384,227352,307435.954464695
08/10/2024,34132289.81712058,12296,1109,219127,308102.8341824304
09/10/2024,39231307.19805309,13646,1585,247541,353598.78072600765
10/10/2024,30687471.15898517,12675,1321,232198,276760.4685353198
11/10/2024,37196019.792545974,13309,1440,235449,334957.8019823135
12/10/2024,35234217.97004838,13042,1259,239765,316324.8266827737
13/10/2024,42695938.13116559,13934,1581,258666,384450.4599984651
14/10/2024,58629624.72468385,16874,2443,329065,527697.8568742455
15/10/2024,50799271.06248166,16215,2081,315819,456066.05399696034
16/10/2024,58471345.191316344,16765,2228,339040,524857.0935066518
17/10/2024,53508692.12076746,16753,2088,318861,479719.88717365306
18/10/2024,54814939.92128878,16599,2118,324682,486908.0295498472
19/10/2024,81641681.42885526,18153,3156,389634,708689.1397180319
20/10/2024,55593119.22729522,17220,2902,319634,476443.6438885835
21/10/2024,78352236.68522432,18346,2627,355451,670876.6945550262
22/10/2024,78425939.88326895,18604,2854,382120,680872.5944179931
23/10/2024,80952608.62122482,19320,3125,380588,701630.8735384414
24/10/2024,100058268.9063004,20703,3475,406821,863322.3042560477
25/10/2024,67029040.925305836,20129,3940,346387,550341.738363261
26/10/2024,50989961.24721109,17049,2595,287759,422333.70887723647
27/10/2024,59960419.09809586,18234,3366,306905,493666.9925479266
28/10/2024,60442087.02002501,18962,2912,332931,517008.15105405456
29/10/2024,71200310.73098043,20519,2955,390683,607240.1569087517
30/10/2024,63601001.48576178,19356,2636,350686,522278.59378868906
31/10/2024,58192853.02556178,19880,4031,326412,485622.7377861863
01/11/2024,46815905.73137105,17141,2220,289194,401971.27395835903
02/11/2024,54064984.88309337,17279,2527,283934,460568.0015594085
03/11/2024,58712879.03928158,17003,2072,307485,525041.6450468375
04/11/2024,52354390.97181741,18625,2464,330498,459690.71367409587
05/11/2024,48815505.106950976,19783,2811,315476,413901.18622481165
06/11/2024,70688703.38173124,22109,2531,394956,610639.0576588811
07/11/2024,71015623.23163404,21069,2778,362785,621988.65632426
08/11/2024,73589607.68111113,20839,2411,359853,652438.9894829802
09/11/2024,54370949.168638736,18420,2140,297136,483019.5943464625
10/11/2024,72038187.43212338,19794,2552,350434,623839.772461554
11/11/2024,108802986.38254051,24234,3263,417002,950763.0106284013
12/11/2024,97314449.50819635,25256,3646,416577,854497.1706254908
13/11/2024,119209514.09828764,26527,3410,452944,1061153.3196009635
14/11/2024,157614898.82580903,30015,4570,563530,1395403.8768089497
15/11/2024,145027159.57895228,29977,4028,560001,1293242.3916148792
16/11/2024,115824192.32679904,28448,4078,491573,1028194.4414274737
17/11/2024,98655058.29622419,24831,3303,392129,891810.3923664797
18/11/2024,162532614.57136315,32798,4886,643861,1468315.3148837804
19/11/2024,192485560.74578643,34477,5360,689461,1739166.7978543963
20/11/2024,221914466.23722738,38754,6604,853564,2005797.603260188
21/11/2024,182592305.2219348,40458,7103,668929,1649685.7325187414
22/11/2024,180607279.97664654,39230,6705,719515,1632943.805290608
23/11/2024,136790057.0938288,35179,5525,573813,1237708.9718899087
24/11/2024,116911812.20138632,34057,5018,558685,1059101.3015454842
25/11/2024,128739447.72212057,35206,4888,560200,1164813.082135932
26/11/2024,123579205.20969813,33765,4450,593694,1118585.3317375125
27/11/2024,133314495.80409111,34787,4661,624350,1207330.5254712433
28/11/2024,125192489.33679026,33571,4336,605879,1133539.2605333093
29/11/2024,104119364.10346822,32078,4040,538311,943161.0338509686
30/11/2024,90185577.39709765,29795,3758,511011,817273.9191691702
01/12/2024,94850152.15010965,30013,3891,498716,861022.639102068
02/12/2024,97413787.33246452,32340,4271,497623,889472.4054719679
03/12/2024,90682907.64800847,31853,4200,495262,840305.0037438029
04/12/2024,78761027.98377742,31020,4351,439627,731506.4934251832
05/12/2024,85905775.49973005,31138,4333,481130,798217.795162053
06/12/2024,84319795.81696028,29700,3760,452402,785418.3815406541
07/12/2024,72263040.35067445,27945,3832,418807,664687.4664443932
08/12/2024,64809860.690629564,28297,3754,409188,600481.2153465343
09/12/2024,90821656.10520372,32069,4294,509017,825902.0782096153
10/12/2024,105489747.51561266,32508,4075,565938,971052.9865996739
11/12/2024,114678289.42292242,36392,8024,590957,1039242.5707799373
12/12/2024,125494760.06739046,37859,10165,677754,1166718.0474235057
13/12/2024,129612349.02984065,36849,7767,675085,1211024.6549595105
14/12/2024,108722596.75295448,34036,6431,606845,1026502.509542118
15/12/2024,76298239.8890085,31705,5752,533330,724040.7237740259
16/12/2024,95661760.85661824,35670,6799,602429,887037.7733657855
17/12/2024,105907349.6804866,39030,7207,609270,985474.327923454
18/12/2024,115655801.76811689,36228,5921,646564,1085645.6848059467
19/12/2024,110504835.16767317,35988,5922,655105,1028282.4558144287
20/12/2024,118246838.40085024,34068,4962,678981,1090752.3263621961
21/12/2024,104687414.23392393,32842,5104,654664,968156.682423443
22/12/2024,93126010.08997688,32101,5202,658588,837376.5220081632
23/12/2024,86054990.30949716,32770,4712,617160,776579.1836092384
24/12/2024,71260977.8467658,30957,4838,544077,653185.2045479753
25/12/2024,65827017.840661846,27867,3695,507904,627459.4311757097
26/12/2024,110208310.98230276,33993,5789,716685,978502.5742184899
27/12/2024,91562744.41762461,33434,4762,700634,848391.2045093329
28/12/2024,83937476.03605361,31133,4232,625989,796759.0374428339
29/12/2024,101616298.87837365,33097,5318,614892,921470.9632894268
30/12/2024,90769012.29453993,33355,4597,617922,834664.1199536639
31/12/2024,106749917.35102348,33515,6074,573361,882643.2069937794
01/01/2025,103493835.99408738,33597,6329,614363,851578.273916108
02/01/2025,131720809.10376903,40102,7665,749142,1156772.330624051
03/01/2025,152682252.19203642,41447,7496,786634,1394405.3693516972
04/01/2025,119592395.71757181,37257,5535,687939,1145247.684860159
05/01/2025,131180858.92248364,38852,6127,732056,1249708.9954187262
06/01/2025,139923839.63196412,41225,6508,766293,1339332.3620005695
07/01/2025,132596267.43991213,40502,6370,721353,1272926.0633149098
08/01/2025,129208472.53790551,40231,6153,728993,1226104.6581307282
09/01/2025,126241891.70159233,39909,5889,759927,1218130.985741716
10/01/2025,118143182.48858994,40285,7533,729169,1085200.2554354758
11/01/2025,118313582.00581804,39000,6008,747309,1072337.3591207275
12/01/2025,122370595.48827149,38230,5850,788343,1132290.2385338529
13/01/2025,107900474.08869736,37932,5983,693079,930362.6937089972
14/01/2025,133150547.33457682,42629,8399,813683,1117848.1223525156
15/01/2025,127240808.1125124,42717,7989,754184,1111414.1587827592
