formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
29/03/2024,76345828.72560467,16817,2098,275403,788002.3580200386
30/03/2024,100693338.32127282,18220,2120,313545,1034983.2195284043
31/03/2024,79921073.67098713,17854,1999,381519,831198.3923506851
01/04/2024,92179534.95440036,19024,2039,332147,953433.310739082
02/04/2024,103123297.99205674,19043,2045,315129,1056726.183338301
03/04/2024,86004513.35126114,18489,1926,257206,864268.2470090343
04/04/2024,85120801.3478017,19842,2517,305541,855626.9773303475
05/04/2024,71376424.10745274,17627,1646,274925,717386.4281141293
06/04/2024,55865928.41248734,15817,1315,239595,561542.3502777652
07/04/2024,71274307.2379279,16420,1400,235795,716245.9823073399
08/04/2024,57004476.428193204,16824,1322,219846,573329.1129273074
09/04/2024,68021516.2286387,17236,1537,231294,683619.502959595
10/04/2024,47894279.227998085,16282,1375,225966,481327.14561500016
11/04/2024,56649238.35022559,16836,1310,237154,569333.1008199375
12/04/2024,48437958.65516401,15235,969,199539,486740.29513887485
13/04/2024,38038189.749513514,12498,625,183726,382384.55071848165
14/04/2024,26064622.478772834,11154,540,164555,262032.5618386464
15/04/2024,31956206.578576773,12476,683,188924,321094.6373452613
16/04/2024,26652153.409040183,11904,638,173062,267881.58925669413
17/04/2024,21880017.014403887,10818,629,159992,219933.28742081163
18/04/2024,21411719.53630453,10898,583,171179,215139.44586124568
19/04/2024,23664650.90918666,11265,635,171776,237828.65682869285
20/04/2024,20447072.04835298,9994,521,155682,205449.6540722568
21/04/2024,19951116.828737173,9506,537,134829,200492.4511768066
22/04/2024,51902844.10432743,12024,784,191003,521708.3801046202
23/04/2024,47547265.879513495,12943,933,198250,477760.62811124563
24/04/2024,51931075.71940339,13513,1170,201814,521778.7937005534
25/04/2024,46883135.60426432,12596,935,173741,471161.08489055035
26/04/2024,49384620.572376914,12756,1022,199059,496359.2415828417
27/04/2024,26870424.77392926,10793,667,165426,270147.9944930292
28/04/2024,30082188.57567006,10847,718,178205,302471.98362218664
29/04/2024,42695702.09033006,12284,739,216208,429239.67474101024
30/04/2024,29436644.431480832,11418,841,210646,296031.1257211044
01/05/2024,25807276.94040444,10648,703,187842,259536.83772976254
02/05/2024,37167298.7647444,12529,886,239266,373815.44216752745
03/05/2024,54801299.74666208,13625,1029,275147,551035.7462634105
04/05/2024,41484858.43987022,12813,934,278235,417287.46663850354
05/05/2024,45178350.91766852,12642,914,271042,454383.0933955615
06/05/2024,59995568.71112443,14756,1230,332305,603446.5361651245
07/05/2024,66823208.775855646,15752,1379,343155,672101.4294850067
08/05/2024,48745012.1355868,14514,1208,288167,490373.27949524036
09/05/2024,57698439.48651809,15180,1307,328435,580339.187534019
10/05/2024,53604489.70616618,15023,1220,341706,539224.1154976995
11/05/2024,42223772.56048323,13248,1041,302417,424818.37732955517
12/05/2024,56237872.467870116,14250,1212,361536,565748.1204376513
13/05/2024,92282004.31293957,18027,1752,451511,928250.7726384195
14/05/2024,78577978.23436202,18805,1962,438559,790418.2163031971
15/05/2024,79920109.62697907,18608,1933,397538,803894.1735902005
16/05/2024,68167630.04894596,17359,1486,346831,685495.9175420959
17/05/2024,54136291.30959154,16949,2059,363587,544080.9453068317
18/05/2024,49604202.704867795,15161,1370,368738,498492.42242777004
19/05/2024,52884703.130701736,14804,1400,395970,531441.3822760896
20/05/2024,64180675.6603259,16791,1462,411286,645199.8065386205
21/05/2024,53409006.69166503,16590,1409,396843,537152.1901918091
22/05/2024,53279253.21053496,16222,1414,364189,535807.2886905536
23/05/2024,53761840.238631696,16084,1630,384172,540570.2351263498
24/05/2024,60238677.81055698,16092,1421,372280,605746.1773747733
25/05/2024,52695561.563374795,14253,1211,300393,530105.0704003018
26/05/2024,66543864.01758799,15268,1269,362469,669247.0457613883
27/05/2024,85892295.20245592,18821,1807,417020,863872.8580548258
28/05/2024,79826415.46078497,19740,2000,428517,803003.4817287888
29/05/2024,94443618.90628168,21079,2349,433166,949654.0443057278
30/05/2024,78675158.64000928,20028,1913,421272,791265.3774708909
31/05/2024,65557260.33895221,18436,1768,381380,659281.6196817172
01/06/2024,64774751.50168958,17389,1555,360768,651264.8667473322
02/06/2024,58692217.98069816,16726,1487,335255,590235.977463541
03/06/2024,88968304.06363676,18960,1751,368079,894750.9784648576
04/06/2024,56189145.85632734,17428,1578,303820,565130.1466011571
05/06/2024,60871277.99118536,18012,1563,307277,612169.8225754041
06/06/2024,100441493.431993,19877,1710,339778,1009842.7070510571
07/06/2024,159581418.3313183,21721,2038,412898,1603824.252755888
08/06/2024,107530058.81949452,18967,1726,391588,1080777.436379098
09/06/2024,67690232.90165912,16824,1413,338617,680241.5113825798
10/06/2024,78882555.27082764,18583,1640,349017,792764.9596035102
11/06/2024,65204446.53700496,18117,1799,338628,655536.7574273618
12/06/2024,103473061.6740974,19213,1850,359443,1040042.8230801907
13/06/2024,84118614.4090562,18476,1791,343736,845647.8308299856
14/06/2024,55689769.17364485,16348,1540,260192,559974.444323784
15/06/2024,33815943.99460589,13422,1133,205068,340129.4460861345
16/06/2024,37256302.524892114,13376,1220,219271,374742.3091772858
17/06/2024,82293673.75279588,17150,1475,339217,827059.7372155453
18/06/2024,62318698.042603076,16292,1320,297160,626391.1249698747
19/06/2024,60272821.13528612,15607,1381,319132,605859.6381468795
20/06/2024,69122531.96886753,14949,1259,302622,694769.3893193443
21/06/2024,52232773.36589252,14061,1172,278635,525035.0249477552
22/06/2024,35516130.925541915,12007,955,229213,356949.7359645132
23/06/2024,34706809.330518626,11363,899,205291,348941.9962518894
24/06/2024,51800301.01158637,12360,887,223028,520405.78666661715
25/06/2024,43233355.84606953,12207,874,228137,434142.396113479
26/06/2024,68446282.03814423,13437,1130,262716,687670.1155001236
27/06/2024,65536662.17604154,13766,1008,271674,657989.9520151733
28/06/2024,62797617.99977276,13314,999,271307,630722.8818299114
29/06/2024,35955076.003513664,11040,744,210181,361252.18701929436
