formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
27/02/2025,169884.8489500023,0,0,0,0
26/02/2025,185761.38757551168,0,0,0,0
25/02/2025,344923.3622193852,0,0,0,0
24/02/2025,243686.57636875016,0,0,0,0
23/02/2025,50853.323629495,0,0,0,0
22/02/2025,64070.59925456414,0,0,0,0
21/02/2025,1.5943289090930833e+06,0,0,0,0
20/02/2025,1.7732422260740758e+06,0,0,0,0
19/02/2025,1.9950849899845268e+06,0,0,0,0
18/02/2025,3.566717016024626e+06,0,0,0,0
17/02/2025,1.8522453608526278e+06,0,0,0,0
16/02/2025,1.039716932284659e+06,0,0,0,0
15/02/2025,1.0136748308828006e+06,0,0,0,0
14/02/2025,1.8678828466969396e+06,0,0,0,0
13/02/2025,1.840752031648545e+06,0,0,0,0
12/02/2025,2.613198882485336e+06,0,0,0,0
11/02/2025,2.3169419737927555e+06,0,0,0,0
10/02/2025,2.4332605281970664e+06,0,0,0,0
09/02/2025,2.0110920286961482e+06,0,0,0,0
08/02/2025,1.523375445461601e+06,0,0,0,0
07/02/2025,3.1417455710797845e+06,0,0,0,0
06/02/2025,3.111209975672484e+06,0,0,0,0
05/02/2025,3.4287716052341936e+06,0,0,0,0
04/02/2025,6.33803597681476e+06,0,0,0,0
03/02/2025,1.0000690971733924e+07,0,0,0,0
02/02/2025,5.549881258468204e+06,0,0,0,0
01/02/2025,2.249343814218542e+06,0,0,0,0
31/01/2025,2.8305709810411553e+06,0,0,0,0
30/01/2025,3.3615292117939047e+06,0,0,0,0
29/01/2025,4.341154410104861e+06,0,0,0,0
28/01/2025,4.423499181514155e+06,0,0,0,0
27/01/2025,1.0663740520762578e+07,0,0,0,0
26/01/2025,6.292961242456287e+06,0,0,0,0
25/01/2025,7.528272014719196e+06,0,0,0,0
24/01/2025,1.140925665200104e+07,0,0,0,0
23/01/2025,2.1707348209705453e+07,0,0,0,0
22/01/2025,2.6788072950559553e+07,0,0,0,0
21/01/2025,3.3430700743739206e+07,0,0,0,0
20/01/2025,1.1951300721597347e+08,0,0,0,0
19/01/2025,2.081047241788219e+08,0,0,0,0
18/01/2025,9.957978563008608e+07,0,0,0,0
17/01/2025,3.948460308380243e+06,0,0,0,0
16/01/2025,4.314632714295172e+06,0,0,0,0
15/01/2025,5.277977494092558e+06,0,0,0,0
14/01/2025,3.071658609368441e+06,0,0,0,0
13/01/2025,5.562517027141797e+06,0,0,0,0
12/01/2025,1.5569440475751786e+06,0,0,0,0
11/01/2025,1.9932934540052842e+06,0,0,0,0
10/01/2025,4.975200848532981e+06,0,0,0,0
09/01/2025,8.1464470291010775e+06,0,0,0,0
08/01/2025,9.574769574279236e+06,0,0,0,0
07/01/2025,6.3722208007871825e+06,0,0,0,0
06/01/2025,7.469156116300716e+06,0,0,0,0
