formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
06/12/2024,11679210.283800734,2546,372,38031,104310.90438487771
07/12/2024,9268506.200908165,2163,225,33546,82362.29585670945
08/12/2024,8388812.168242669,2178,268,31823,75009.33240046985
09/12/2024,11238525.861836642,2622,341,41576,98467.15932823665
10/12/2024,14016435.905571697,2527,294,51178,124051.67018329805
11/12/2024,15775373.090948354,2774,434,54724,137473.28540567646
12/12/2024,15836022.260906037,2767,394,57459,135526.759169419
13/12/2024,14792309.969318587,2701,369,55237,125049.40174414843
14/12/2024,13254625.746900562,2429,304,48519,111981.90135064334
15/12/2024,9121959.203976316,2143,271,39248,76285.79175281574
16/12/2024,11615978.232425913,2543,367,49390,100163.5088086898
17/12/2024,11113150.583909126,2794,473,43335,96754.0108294575
18/12/2024,14578015.14739002,2790,450,51837,126290.28110845036
19/12/2024,13866953.773502437,2698,421,52514,120385.16035697193
20/12/2024,15421767.530355947,2773,456,55725,135981.42779462435
21/12/2024,13274136.969991833,2471,336,54138,114698.30119373841
22/12/2024,10253586.35547035,2401,340,51801,88066.942005835
23/12/2024,10229087.51183099,2604,377,56752,88613.85445939156
24/12/2024,8353811.630467281,2372,293,44785,72955.08156310319
25/12/2024,7864465.982407311,2169,237,35707,70172.33238312136
26/12/2024,14095175.516821,2743,334,60815,121283.42446240051
27/12/2024,11904778.845130246,2673,395,57176,105648.5626920802
28/12/2024,10436762.606904551,2623,463,51628,93708.50878613399
29/12/2024,12446786.854380302,2613,356,51864,111391.46813121928
30/12/2024,11540184.780174205,2585,338,50317,104506.92697183344
31/12/2024,11722404.662990842,2462,288,48552,103838.54650018348
01/01/2025,14496922.633545974,2634,409,63533,128859.8276410029
02/01/2025,20468071.221929982,3293,552,82258,181154.12116184368
03/01/2025,31152120.17093069,3861,828,103467,277138.149252237
04/01/2025,21619334.819317646,3858,901,92608,189789.4771571538
05/01/2025,27753500.31131984,4120,938,85837,247884.70138021625
06/01/2025,27043468.930279635,4384,1110,103387,237957.61709253257
07/01/2025,26875120.25356118,4502,1082,95423,232075.55220878703
08/01/2025,26176943.832403798,4780,1329,98512,231445.50160786984
09/01/2025,24819127.845218714,4530,1123,101696,221249.26469135477
10/01/2025,22458896.399127368,4683,1206,95437,194046.02436992797
11/01/2025,22966501.554472197,4640,1232,93191,196237.54213603944
12/01/2025,23833301.621402424,4429,945,98289,210519.77594689364
13/01/2025,17476102.762312945,4317,909,75999,155124.9270156046
14/01/2025,23784843.66759845,5130,1456,105824,209821.20627311585
15/01/2025,23506606.430780225,4994,1210,89079,204042.5291304281
16/01/2025,26552632.969625697,4928,1074,94031,231462.615924025
17/01/2025,28752504.930386294,4964,1201,86678,247446.1247083908
18/01/2025,45859644.22942891,5792,1489,94712,403440.3467955923
19/01/2025,62986558.89275439,6459,1671,118570,535662.7653685174
20/01/2025,72318554.3082726,6516,1544,139550,622265.2783416888
21/01/2025,63128978.01078959,6041,1413,131213,548635.1222438401
22/01/2025,51114936.76005663,6248,1575,125607,447398.0018089848
23/01/2025,93180526.59648915,7019,1704,176536,811480.255316133
24/01/2025,77018081.1987439,7045,1703,160352,673818.5061531257
25/01/2025,57743681.462971516,6203,1314,140858,504046.9984268414
26/01/2025,61293865.769498505,6142,1171,153684,530597.3985551747
27/01/2025,58291079.32616801,6648,1419,160603,513780.55326875707
28/01/2025,58199728.31526429,7036,1892,165325,505867.2774738947
29/01/2025,53230268.53057326,6818,1628,152364,464516.7328238639
30/01/2025,112216606.97316234,8053,1991,220011,965713.5702983052
31/01/2025,65597964.36508404,8099,2192,190692,567480.3483784057
01/02/2025,39537048.11595953,6364,1323,137027,341236.9335782779
