formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
26/10/2024,2.3916414724999997e+06,1822,241,6932,23916.414725
27/10/2024,1.9619572623e+06,1852,306,6979,19619.572623
28/10/2024,1.8193705111e+06,1840,231,6671,18193.705111
29/10/2024,1.8810170737e+06,2144,304,7684,18810.170737
30/10/2024,1.6354067149e+06,1896,238,6831,16354.067149
31/10/2024,1.8820401752000002e+06,1623,164,6011,18820.401752
01/11/2024,1.4453586395e+06,1362,152,5036,14453.586395
02/11/2024,1.6914866097999997e+06,1760,191,8530,16914.866098
03/11/2024,1.7900424657e+06,1572,183,18776,17900.424657
04/11/2024,1.3807303544e+06,1538,177,9103,13807.303544
05/11/2024,2.1576713214e+06,1791,209,6924,21576.713214
06/11/2024,3.2467322081e+06,2656,302,10014,32467.322081
07/11/2024,2.5980635601000004e+06,2158,218,7324,25980.635601
08/11/2024,1.9325673915e+06,1969,228,6712,19325.673915
09/11/2024,1.937346841e+06,1684,252,6421,19373.46841
10/11/2024,2.8913896926e+06,2141,316,8253,28913.896926
11/11/2024,8.7463173475e+06,3742,610,16969,87463.173475
12/11/2024,6.014541442100001e+06,3921,695,17804,60145.414421
13/11/2024,9.3941504144e+06,5481,1195,26748,93941.504144
14/11/2024,9.8567213861e+06,6460,1614,32645,98567.213861
15/11/2024,7.597402483700001e+06,5327,1017,25804,75974.024837
16/11/2024,7.4241335869e+06,5444,896,26955,74241.335869
17/11/2024,7.1314103677e+06,5328,778,26052,71314.103677
18/11/2024,9.1671374505e+06,6389,1067,33161,91671.374505
19/11/2024,1.10689228431e+07,7239,1520,38301,110689.228431
20/11/2024,2.7076826526199996e+07,13856,5177,104607,270768.265262
21/11/2024,1.55872606739e+07,12475,2803,73060,155872.606739
22/11/2024,1.09611236693e+07,10836,1916,52449,109611.236693
23/11/2024,7.3404829048e+06,8096,1261,35205,73404.829048
24/11/2024,7.3366577282e+06,8076,1158,34243,73366.577282
25/11/2024,8.3407000068e+06,8860,1466,39804,83407.000068
26/11/2024,7.140897612799999e+06,7928,947,34320,71408.976128
27/11/2024,9.0253454703e+06,9191,1061,39910,90253.454703
28/11/2024,6.104438463900001e+06,7822,1179,33071,61044.384639
